fips,age_group,popsize
21163,g,2892
21163,o,5146
21163,p,2117
21163,s,5688
21165,a,2473
21165,g,1021
21165,o,1347
21165,p,338
21165,s,1138
21167,a,8301
21167,g,3334
21167,o,4629
21167,p,1264
21167,s,3758
21169,a,4017
21169,g,1633
21169,o,2028
21169,p,650
21169,s,1739
21171,a,4282
21171,g,1853
21171,o,2287
21171,p,660
21171,s,1887
21173,a,11414
21173,g,3351
21173,o,5120
21173,p,1811
21173,s,4711
21175,a,6490
21175,g,1830
21175,o,2754
21175,p,750
21175,s,2104
21177,a,13118
21177,g,5067
21177,o,6489
21177,p,1776
21177,s,5055
21179,a,18399
21179,g,4928
21179,o,8381
21179,p,3006
21179,s,8260
21181,a,2890
21181,g,1094
21181,o,1406
21181,p,461
21181,s,1274
21183,a,9548
21183,g,3640
21183,o,4729
21183,p,1751
21183,s,4220
21185,a,25660
21185,g,5313
21185,o,12156
21185,p,3409
21185,s,13239
21187,a,4343
21187,g,1562
21187,o,2298
21187,p,709
21187,s,1997
21189,a,1862
21189,g,809
21189,o,1004
21189,p,253
21189,s,785
21191,a,6294
21191,g,1798
21191,o,3005
21191,p,923
21191,s,2766
21193,a,12433
21193,g,3778
21193,o,6189
21193,p,1736
21193,s,4577
21195,a,27723
21195,g,8881
21195,o,14208
21195,p,3911
21195,s,10532
21197,a,5322
21197,g,1661
21197,o,2547
21197,p,872
21197,s,2242
21199,a,25253
21199,g,10137
21199,o,13005
21199,p,3931
21199,s,10385
21201,a,886
21201,g,421
21201,o,474
21201,p,139
21201,s,368
21203,a,7116
21203,g,2554
21203,o,3440
21203,p,982
21203,s,2982
21205,a,12154
21205,g,2818
21205,o,3757
21205,p,1381
21205,s,3230
21207,a,6985
21207,g,2994
21207,o,3700
21207,p,1050
21207,s,2903
21209,a,21568
21209,g,4234
21209,o,8008
21209,p,3491
21209,s,9024
21211,a,18018
21211,g,4964
21211,o,8238
21211,p,2837
21211,s,7519
21213,a,7147
21213,g,2396
21213,o,3411
21213,p,1153
21213,s,3120
21215,a,7439
21215,g,1675
21215,o,3389
21215,p,1175
21215,s,3293
21217,a,10250
21217,g,3894
21217,o,4775
21217,p,1564
21217,s,3884
21219,a,5066
21219,g,1730
21219,o,2252
21219,p,1030
21219,s,2407
21221,a,5170
21221,g,2661
21221,o,3209
21221,p,836
21221,s,2346
21223,a,3672
21223,g,1120
21223,o,1808
21223,p,576
21223,s,1679
21225,a,6478
21225,g,2053
21225,o,2999
21225,p,915
21225,s,2559
21227,a,55714
21227,g,12026
21227,o,19026
21227,p,7236
21227,s,18373
21229,a,4780
21229,g,1775
21229,o,2283
21229,p,685
21229,s,2027
21231,a,8289
21231,g,3253
21231,o,4469
21231,p,1278
21231,s,3504
21233,a,5542
21233,g,2044
21233,o,2849
21233,p,926
21233,s,2320
21235,a,15224
21235,g,5035
21235,o,6961
21235,p,2222
21235,s,6552
21237,a,2858
21237,g,1123
21237,o,1553
21237,p,512
21237,s,1305
21239,a,9919
21239,g,3133
21239,o,5652
21239,p,1429
21239,s,4569
22001,a,25636
22001,g,7797
22001,o,11197
22001,p,4731
22001,s,12090
22003,a,12040
22003,g,3324
22003,o,4638
22003,p,1690
22003,s,4171
22005,a,47881
22005,g,9209
22005,o,17885
22005,p,8325
22005,s,21872
22007,a,9849
22007,g,3106
22007,o,4714
22007,p,1468
22007,s,4371
22009,a,17888
22009,g,6022
22009,o,7853
22009,p,2845
22009,s,7426
22011,a,14732
22011,g,4555
22011,o,6640
22011,p,2435
22011,s,6780
22013,a,5582
22013,g,2671
22013,o,2832
22013,p,829
22013,s,2521
22015,a,51644
22015,g,13765
22015,o,20068
22015,p,8571
22015,s,21139
22017,a,107818
22017,g,34407
22017,o,48683
22017,p,17853
22017,s,44484
22019,a,82222
22019,g,23911
22019,o,36246
22019,p,13819
22019,s,34882
22021,a,4226
22021,g,1525
22021,o,2015
22021,p,666
22021,s,1753
22023,a,2957
22023,g,865
22023,o,1394
22023,p,400
22023,s,1314
22025,a,4414
22025,g,1512
22025,o,2099
22025,p,698
22025,s,1748
22027,a,7550
22027,g,2737
22027,o,3475
22027,p,942
22027,s,2526
22029,a,8381
22029,g,3023
22029,o,4080
22029,p,1434
22029,s,3808
22031,a,10390
22031,g,3818
22031,o,5628
22031,p,1755
22031,s,4822
22033,a,208579
22033,g,47391
22033,o,78080
22033,p,29099
22033,s,74474
22035,a,3476
22035,g,981
22035,o,1325
22035,p,575
22035,s,1505
22037,a,8751
22037,g,2602
22037,o,4789
22037,p,1122
22037,s,3223
22039,a,14283
22039,g,4505
22039,o,6046
22039,p,2572
22039,s,6672
22041,a,7978
22041,g,3386
22041,o,4026
22041,p,1539
22041,s,3748
22043,a,10293
22043,g,2654
22043,o,4000
22043,p,1408
22043,s,3714
22045,a,30873
22045,g,8863
22045,o,13559
22045,p,5567
22045,s,14510
22047,a,15226
22047,g,3957
22047,o,6627
22047,p,2085
22047,s,5498
22049,a,6655
22049,g,2684
22049,o,3041
22049,p,1097
22049,s,2641
22051,a,188327
22051,g,58384
22051,o,87561
22051,p,28395
22051,s,69254
22053,a,12606
22053,g,4562
22053,o,5913
22053,p,2314
22053,s,6135
22055,a,104785
22055,g,22396
22055,o,38281
22055,p,15510
22055,s,38494
22057,a,43154
22057,g,11874
22057,o,17349
22057,p,6744
22057,s,16959
22059,a,6258
22059,g,2172
22059,o,2800
22059,p,976
22059,s,2511
22061,a,24566
22061,g,5277
22061,o,6945
22061,p,2762
22061,s,6720
22063,a,56847
22063,g,12312
22063,o,21808
22063,p,9769
22063,s,25494
22065,a,5393
22065,g,1432
22065,o,2216
22065,p,818
22065,s,2181
22067,a,11084
22067,g,4287
22067,o,5780
22067,p,1965
22067,s,5031
22069,a,17603
22069,g,5227
22069,o,6962
22069,p,2733
22069,s,6900
22071,a,157510
22071,g,35905
22071,o,63356
22071,p,21090
22071,s,49942
22073,a,67273
22073,g,18759
22073,o,26834
22073,p,11218
22073,s,28974
22075,a,9820
22075,g,2525
22075,o,4043
22075,p,1616
22075,s,4726
22077,a,8740
22077,g,3516
22077,o,5073
22077,p,1459
22077,s,4059
22079,a,54626
22079,g,17815
22079,o,24687
22079,p,9233
22079,s,24734
22081,a,3635
22081,g,1392
22081,o,1732
22081,p,675
22081,s,1683
22083,a,8373
22083,g,2984
22083,o,4027
22083,p,1479
22083,s,3801
22085,a,9194
22085,g,4136
22085,o,4927
22085,p,1656
22085,s,4286
22087,a,15442
22087,g,3169
22087,o,6002
22087,p,2494
22087,s,5771
22089,a,23239
22089,g,5159
22089,o,10023
22089,p,3730
22089,s,10568
22091,a,4383
22091,g,1556
22091,o,2399
22091,p,808
22091,s,2008
22093,a,9206
22093,g,2802
22093,o,4430
22093,p,1579
22093,s,4214
22095,a,20326
22095,g,4637
22095,o,8727
22095,p,3411
22095,s,9235
22097,a,33659
22097,g,11482
22097,o,15848
22097,p,6389
22097,s,16447
22099,a,22453
22099,g,5940
22099,o,9842
22099,p,3914
22099,s,9876
22101,a,23169
22101,g,6984
22101,o,10405
22101,p,3843
22101,s,10150
22103,a,94279
22103,g,28723
22103,o,48636
22103,p,15169
22103,s,44417
22105,a,54067
22105,g,13501
22105,o,22003
22105,p,8801
22105,s,21637
22107,a,1880
22107,g,887
22107,o,1222
22107,p,340
22107,s,982
22109,a,50093
22109,g,12380
22109,o,20021
22109,p,8263
22109,s,20932
22111,a,8857
22111,g,3679
22111,o,4824
22111,p,1526
22111,s,3723
22113,a,24306
22113,g,7436
22113,o,10503
22113,p,4373
22113,s,11066
22115,a,24587
22115,g,4775
22115,o,7385
22115,p,4689
22115,s,9467
22117,a,18801
22117,g,6754
22117,o,9675
22117,p,3214
22117,s,8818
22119,a,16196
22119,g,6876
22119,o,8286
22119,p,2635
22119,s,7138
22121,a,10464
22121,g,2565
22121,o,4469
22121,p,1643
22121,s,4211
22123,a,4569
22123,g,1907
22123,o,2224
22123,p,776
22123,s,2157
22125,a,7610
22125,g,1533
22125,o,3705
22125,p,641
22125,s,2150
22127,a,6553
22127,g,2172
22127,o,3158
22127,p,990
22127,s,2520
23001,a,46615
23001,g,15097
23001,o,21712
23001,p,6944
23001,s,17462
23003,a,27255
23003,g,13513
23003,o,16815
23003,p,3569
23003,s,11106
23005,a,123182
23005,g,39609
23005,o,59483
23005,p,14946
23005,s,44749
23007,a,12552
23007,g,5003
23007,o,7033
23007,p,1553
23007,s,4638
23009,a,20924
23009,g,9728
23009,o,13796
23009,p,2561
23009,s,7490
23011,a,50132
23011,g,18611
23011,o,27617
23011,p,6348
23011,s,19376
23013,a,14790
23013,g,7525
23013,o,9834
23013,p,1955
23013,s,5820
23015,a,12016
23015,g,7225
23015,o,8748
23015,p,1676
23015,s,4962
23017,a,22219
23017,g,9689
23017,o,13506
23017,p,3035
23017,s,9474
23019,a,69427
23019,g,21914
23019,o,31849
23019,p,8054
23019,s,22526
23021,a,5985
23021,g,3462
23021,o,4550
23021,p,785
23021,s,2651
23023,a,14101
23023,g,5637
23023,o,8234
23023,p,1907
23023,s,5688
23025,a,20439
23025,g,8388
23025,o,12051
23025,p,2720
23025,s,8506
23027,a,14868
23027,g,6152
23027,o,9493
23027,p,2101
23027,s,6092
23029,a,12011
23029,g,6362
23029,o,7910
23029,p,1696
23029,s,4946
23031,a,80293
23031,g,29755
23031,o,44534
23031,p,10340
23031,s,32270
24001,a,33383
24001,g,13392
24001,o,14738
24001,p,3511
24001,s,10077
24003,a,240247
24003,g,62150
24003,o,105579
24003,p,34441
24003,s,89978
24005,a,349089
24005,g,116878
24005,o,159211
24005,p,47849
24005,s,128781
24009,a,37399
24009,g,9396
24009,o,17947
24009,p,5055
24009,s,18447
24011,a,13854
24011,g,4331
24011,o,6452
24011,p,2318
24011,s,6058
24013,a,69421
24013,g,21388
24013,o,34378
24013,p,9294
24013,s,32547
24015,a,43244
24015,g,11635
24015,o,20269
24015,p,6578
24015,s,19090
24017,a,66529
24017,g,13376
24017,o,26133
24017,p,9488
24017,s,29278
24019,a,12530
24019,g,5690
24019,o,7177
24019,p,2033
24019,s,5040
24021,a,102315
24021,g,25232
24021,o,44298
24021,p,15063
24021,s,44034
24023,a,11669
24023,g,5165
24023,o,6531
24023,p,1619
24023,s,5161
24025,a,104191
24025,g,29840
24025,o,48887
24025,p,15121
24025,s,45646
24027,a,124587
24027,g,27922
24027,o,56508
24027,p,17461
24027,s,56583
24029,a,7783
24029,g,4275
24029,o,4430
24029,p,1012
24029,s,2632
24031,a,420796
24031,g,117388
24031,o,189926
24031,p,63484
24031,s,167419
24033,a,414526
24033,g,79225
24033,o,155104
24033,p,58737
24033,s,148569
24035,a,18907
24035,g,6916
24035,o,10178
24035,p,2782
24035,s,8749
24037,a,47201
24037,g,10452
24037,o,18452
24037,p,7468
24037,s,19700
24039,a,13258
24039,g,3632
24039,o,4973
24039,p,1292
24039,s,3270
24041,a,13059
24041,g,8787
24041,o,8385
24041,p,1794
24041,s,5471
24043,a,64189
24043,g,20840
24043,o,28130
24043,p,9097
24043,s,24697
24045,a,45019
24045,g,12623
24045,o,18352
24045,p,6196
24045,s,15879
24047,a,18094
24047,g,11789
24047,o,12004
24047,p,2309
24047,s,7117
24510,a,301706
24510,g,72661
24510,o,110736
24510,p,41152
24510,s,94254
25001,a,71956
25001,g,53310
25001,o,52794
25001,p,9158
25001,s,28776
25003,a,51582
25003,g,24172
25003,o,29704
25003,p,6096
25003,s,19710
25005,a,240113
25005,g,76996
25005,o,107066
25005,p,31427
25005,s,91722
25007,a,6414
25007,g,2636
25007,o,4186
25007,p,919
25007,s,2218
25009,a,311807
25009,g,103697
25009,o,151147
25009,p,43459
25009,s,128976
25011,a,28469
25011,g,10667
25011,o,17973
25011,p,3450
25011,s,10833
25013,a,197177
25013,g,65422
25013,o,89919
25013,p,27725
25013,s,82534
25015,a,79350
25015,g,19723
25015,o,31724
25015,p,6218
25015,s,20895
25017,a,696217
25017,g,194862
25017,o,283779
25017,p,85403
25017,s,234503
25019,a,4838
25019,g,1191
25019,o,2031
25019,p,729
25019,s,1436
25021,a,284048
25021,g,96044
25021,o,134533
25021,p,37564
25021,s,114112
25023,a,201836
25023,g,67163
25023,o,103636
25023,p,28874
25023,s,91229
25025,a,409063
25025,g,74749
25025,o,105791
25025,p,39417
25025,s,87194
25027,a,350685
25027,g,101054
25027,o,155154
25027,p,47143
25027,s,141215
26001,a,2988
26001,g,3395
26001,o,3022
26001,p,351
26001,s,1350
26003,a,3392
26003,g,1933
26003,o,2369
26003,p,387
26003,s,1253
26005,a,45001
26005,g,14190
26005,o,22571
26005,p,7533
26005,s,21957
26007,a,10961
26007,g,5717
26007,o,6838
26007,p,1494
26007,s,4745
26009,a,7970
26009,g,5124
26009,o,5662
26009,p,1207
26009,s,3833
26011,a,5872
26011,g,3325
26011,o,3807
26011,p,784
26011,s,2455
26013,a,3603
26013,g,1509
26013,o,1940
26013,p,435
26013,s,1387
26015,a,23314
26015,g,8426
26015,o,12903
26015,p,3619
26015,s,11207
26017,a,43073
26017,g,17393
26017,o,23210
26017,p,6251
26017,s,17986
26019,a,6298
26019,g,3567
26019,o,3960
26019,p,963
26019,s,2776
26021,a,62255
26021,g,25236
26021,o,32486
26021,p,9764
26021,s,27318
26023,a,18669
26023,g,6585
26023,o,9168
26023,p,2964
26023,s,7992
26025,a,55802
26025,g,19923
26025,o,27383
26025,p,8884
26025,s,24309
26027,a,19903
26027,g,8287
26027,o,11778
26027,p,3027
26027,s,9367
26029,a,9300
26029,g,4733
26029,o,6170
26029,p,1398
26029,s,4467
26031,a,9107
26031,g,5543
26031,o,6237
26031,p,1244
26031,s,4199
26033,a,18259
26033,g,5567
26033,o,7699
26033,p,1942
26033,s,5707
26035,a,11196
26035,g,6135
26035,o,7027
26035,p,1772
26035,s,4726
26037,a,31736
26037,g,9439
26037,o,14915
26037,p,4503
26037,s,14235
26039,a,4930
26039,g,2888
26039,o,3494
26039,p,674
26039,s,2171
26041,a,13492
26041,g,7036
26041,o,8805
26041,p,2003
26041,s,5723
26043,a,9593
26043,g,5025
26043,o,6012
26043,p,1349
26043,s,4378
26045,a,44190
26045,g,14708
26045,o,23246
26045,p,6037
26045,s,19249
26047,a,12418
26047,g,5369
26047,o,7552
26047,p,1677
26047,s,5749
26049,a,177506
26049,g,57442
26049,o,84661
26049,p,27827
26049,s,80553
26051,a,8680
26051,g,5742
26051,o,6086
26051,p,1290
26051,s,3940
26053,a,6257
26053,g,3535
26053,o,3842
26053,p,738
26053,s,2018
26055,a,35490
26055,g,12761
26055,o,19007
26055,p,4956
26055,s,14553
26057,a,18985
26057,g,6186
26057,o,7834
26057,p,2314
26057,s,6966
26059,a,18478
26059,g,7215
26059,o,9863
26059,p,2858
26059,s,8321
26061,a,16975
26061,g,5414
26061,o,6417
26061,p,2123
26061,s,5449
26063,a,11529
26063,g,7157
26063,o,7670
26063,p,1636
26063,s,5277
26065,a,143783
26065,g,28892
26065,o,49066
26065,p,16216
26065,s,42932
26067,a,28922
26067,g,7159
26067,o,11942
26067,p,4150
26067,s,11685
26069,a,8212
26069,g,6709
26069,o,6546
26069,p,1073
26069,s,3634
26071,a,3681
26071,g,3145
26071,o,3084
26071,p,492
26071,s,1557
26073,a,40587
26073,g,6686
26073,o,10117
26073,p,3603
26073,s,9033
26075,a,67732
26075,g,22303
26075,o,32616
26075,p,9564
26075,s,27899
26077,a,117193
26077,g,30290
26077,o,44804
26077,p,15588
26077,s,41148
26079,a,6589
26079,g,2797
26079,o,3882
26079,p,1058
26079,s,2897
26081,a,270610
26081,g,66038
26081,o,106164
26081,p,44047
26081,s,114578
26083,a,659
26083,g,495
26083,o,591
26083,p,90
26083,s,296
26085,a,3750
26085,g,2674
26085,o,3043
26085,p,524
26085,s,1602
26087,a,35965
26087,g,11460
26087,o,19554
26087,p,4742
26087,s,17053
26089,a,6612
26089,g,4933
26089,o,5794
26089,p,984
26089,s,3401
26091,a,41611
26091,g,14340
26091,o,20833
26091,p,5771
26091,s,17695
26093,a,74075
26093,g,20883
26093,o,39160
26093,p,10099
26093,s,36865
26095,a,2768
26095,g,1160
26095,o,1482
26095,p,317
26095,s,887
26097,a,3755
26097,g,2489
26097,o,2855
26097,p,468
26097,s,1592
26099,a,359950
26099,g,118776
26099,o,165776
26099,p,49203
26099,s,145730
26101,a,8956
26101,g,5038
26101,o,6072
26101,p,1090
26101,s,3662
26103,a,30046
26103,g,9730
26103,o,14515
26103,p,3441
26103,s,9033
26105,a,10236
26105,g,5406
26105,o,6729
26105,p,1626
26105,s,4659
26107,a,19801
26107,g,6466
26107,o,7743
26107,p,2255
26107,s,6356
26109,a,8641
26109,g,4534
26109,o,5837
26109,p,1178
26109,s,3928
26111,a,34562
26111,g,12161
26111,o,16729
26111,p,4666
26111,s,15521
26113,a,5427
26113,g,2531
26113,o,3251
26113,p,924
26113,s,2765
26115,a,62774
26115,g,20059
26115,o,32184
26115,p,8765
26115,s,28514
26117,a,26738
26117,g,8780
26117,o,12430
26117,p,3985
26117,s,11563
26119,a,2908
26119,g,2608
26119,o,2630
26119,p,380
26119,s,1268
26121,a,72151
26121,g,23178
26121,o,34058
26121,p,11432
26121,s,31936
26123,a,18780
26123,g,7407
26123,o,10118
26123,p,3109
26123,s,9235
26125,a,508029
26125,g,156177
26125,o,252603
26125,p,68711
26125,s,215370
26127,a,9944
26127,g,4478
26127,o,5591
26127,p,1839
26127,s,4927
26129,a,7386
26129,g,4699
26129,o,5269
26129,p,1086
26129,s,3416
26131,a,2050
26131,g,1768
26131,o,1935
26131,p,251
26131,s,824
26133,a,8714
26133,g,3952
26133,o,5023
26133,p,1472
26133,s,4361
26135,a,2669
26135,g,2041
26135,o,2235
26135,p,435
26135,s,1337
26137,a,9208
26137,g,4047
26137,o,5325
26137,p,1407
26137,s,4203
26139,a,117369
26139,g,30262
26139,o,45958
26139,p,17870
26139,s,51420
26141,a,4085
26141,g,3489
26141,o,3522
26141,p,558
26141,s,1851
26143,a,7103
26143,g,6757
26143,o,6630
26143,p,944
26143,s,3065
26145,a,82007
26145,g,30345
26145,o,40882
26145,p,11939
26145,s,35662
26147,a,66637
26147,g,23259
26147,o,34668
26147,p,9480
26147,s,29967
26149,a,24404
26149,g,9000
26149,o,12037
26149,p,4370
26149,s,11606
26151,a,16190
26151,g,7561
26151,o,9242
26151,p,2571
26151,s,7755
26153,a,2891
26153,g,1769
26153,o,2125
26153,p,395
26153,s,1307
26155,a,28920
26155,g,9921
26155,o,14573
26155,p,4017
26155,s,13279
26157,a,21877
26157,g,8661
26157,o,12027
26157,p,3188
26157,s,10148
26159,a,30320
26159,g,10347
26159,o,16181
26159,p,5031
26159,s,14702
26161,a,175717
26161,g,34005
26161,o,61474
26161,p,19300
26161,s,53024
26163,a,783849
26163,g,230371
26163,o,351270
26163,p,119808
26163,s,352238
26165,a,12735
26165,g,5082
26165,o,6756
26165,p,2277
26165,s,5808
27001,a,4855
27001,g,4352
27001,o,4072
27001,p,766
27001,s,2123
27003,a,149275
27003,g,31271
27003,o,62442
27003,p,22384
27003,s,64263
27005,a,11719
27005,g,5541
27005,o,7170
27005,p,2291
27005,s,5686
27007,a,19243
27007,g,5679
27007,o,8170
27007,p,3400
27007,s,7734
27009,a,18108
27009,g,4463
27009,o,6309
27009,p,2877
27009,s,6661
27011,a,1700
27011,g,1340
27011,o,1148
27011,p,277
27011,s,820
27013,a,33803
27013,g,7389
27013,o,10161
27013,p,3694
27013,s,8518
27015,a,9863
27015,g,4871
27015,o,5396
27015,p,1554
27015,s,4206
27017,a,14324
27017,g,5264
27017,o,7251
27017,p,2253
27017,s,6177
27019,a,40019
27019,g,7555
27019,o,15503
27019,p,6746
27019,s,20419
27021,a,9556
27021,g,5913
27021,o,6785
27021,p,1771
27021,s,4458
27023,a,4474
27023,g,2394
27023,o,2559
27023,p,783
27023,s,2150
27025,a,23675
27025,g,5980
27025,o,9907
27025,p,3397
27025,s,10567
27027,a,28174
27027,g,7015
27027,o,9558
27027,p,3970
27027,s,9634
27029,a,3099
27029,g,1585
27029,o,1783
27029,p,617
27029,s,1561
27031,a,1801
27031,g,1027
27031,o,1496
27031,p,228
27031,s,651
27033,a,3964
27033,g,2524
27033,o,2360
27033,p,685
27033,s,2099
27035,a,23509
27035,g,11337
27035,o,12969
27035,p,4132
27035,s,10360
27037,a,178123
27037,g,38525
27037,o,74758
27037,p,27902
27037,s,77598
27039,a,8273
27039,g,2431
27039,o,3425
27039,p,1503
27039,s,4289
27041,a,13609
27041,g,6993
27041,o,7546
27041,p,2229
27041,s,5699
27043,a,4939
27043,g,3209
27043,o,3256
27043,p,810
27043,s,2437
27045,a,7563
27045,g,3976
27045,o,4306
27045,p,1427
27045,s,3649
27047,a,11522
27047,g,6279
27047,o,6558
27047,p,1921
27047,s,5033
27049,a,17969
27049,g,7455
27049,o,9680
27049,p,2858
27049,s,8073
27051,a,2083
27051,g,1319
27051,o,1307
27051,p,376
27051,s,937
27053,a,543726
27053,g,128850
27053,o,213573
27053,p,75982
27053,s,184590
27055,a,7056
27055,g,3289
27055,o,4259
27055,p,1141
27055,s,3306
27057,a,6939
27057,g,4178
27057,o,4759
27057,p,1281
27057,s,3232
27059,a,16410
27059,g,4563
27059,o,6954
27059,p,2724
27059,s,7158
27061,a,15988
27061,g,8433
27061,o,10722
27061,p,2481
27061,s,7442
27063,a,3690
27063,g,2043
27063,o,2187
27063,p,624
27063,s,1732
27065,a,6164
27065,g,2644
27065,o,3531
27065,p,1016
27065,s,2939
27067,a,16522
27067,g,6742
27067,o,8543
27067,p,2918
27067,s,7333
27069,a,1420
27069,g,1053
27069,o,1095
27069,p,226
27069,s,767
27071,a,4589
27071,g,2616
27071,o,3244
27071,p,646
27071,s,2181
27073,a,2286
27073,g,1733
27073,o,1730
27073,p,382
27073,s,1171
27075,a,3749
27075,g,2401
27075,o,2624
27075,p,577
27075,s,1521
27077,a,1339
27077,g,820
27077,o,1076
27077,p,195
27077,s,613
27079,a,11192
27079,g,3957
27079,o,5497
27079,p,1881
27079,s,5203
27081,a,1955
27081,g,1464
27081,o,1162
27081,p,365
27081,s,946
27083,a,11443
27083,g,3506
27083,o,4559
27083,p,1830
27083,s,4430
27085,a,15052
27085,g,5501
27085,o,6794
27085,p,2475
27085,s,6840
27087,a,1846
27087,g,882
27087,o,1033
27087,p,464
27087,s,1132
27089,a,3413
27089,g,1822
27089,o,1997
27089,p,531
27089,s,1715
27091,a,7157
27091,g,4306
27091,o,4598
27091,p,1232
27091,s,3497
27093,a,8709
27093,g,3814
27093,o,4835
27093,p,1613
27093,s,4327
27095,a,10480
27095,g,4180
27095,o,4779
27095,p,1912
27095,s,4776
27097,a,12996
27097,g,5292
27097,o,6692
27097,p,2303
27097,s,5873
27099,a,15010
27099,g,6879
27099,o,7270
27099,p,2806
27099,s,7058
27101,a,2856
27101,g,1945
27101,o,2003
27101,p,536
27101,s,1431
27103,a,15313
27103,g,3865
27103,o,6031
27103,p,2085
27103,s,5252
27105,a,8430
27105,g,3410
27105,o,3982
27105,p,1695
27105,s,3801
27107,a,2287
27107,g,1449
27107,o,1391
27107,p,395
27107,s,1293
27109,a,63242
27109,g,17734
27109,o,26301
27109,p,10748
27109,s,25496
27111,a,19835
27111,g,11904
27111,o,13037
27111,p,3277
27111,s,9280
27113,a,5652
27113,g,2191
27113,o,2741
27113,p,935
27113,s,2354
27115,a,12195
27115,g,4746
27115,o,6121
27115,p,1768
27115,s,4825
27117,a,3441
27117,g,1947
27117,o,1822
27117,p,660
27117,s,1754
27119,a,12578
27119,g,5217
27119,o,6220
27119,p,2046
27119,s,5362
27121,a,3881
27121,g,2332
27121,o,2511
27121,p,643
27121,s,1667
27123,a,234898
27123,g,60625
27123,o,92973
27123,p,34856
27123,s,83238
27125,a,1531
27125,g,714
27125,o,874
27125,p,279
27125,s,732
27127,a,5695
27127,g,3153
27127,o,3175
27127,p,1026
27127,s,2962
27129,a,5663
27129,g,3057
27129,o,3418
27129,p,909
27129,s,2785
27131,a,29732
27131,g,7746
27131,o,11228
27131,p,4086
27131,s,11067
27133,a,3418
27133,g,1817
27133,o,1936
27133,p,695
27133,s,1786
27135,a,6225
27135,g,2230
27135,o,3143
27135,p,1025
27135,s,3213
27137,a,84910
27137,g,31720
27137,o,43954
27137,p,10828
27137,s,28786
27139,a,59920
27139,g,9618
27139,o,19960
27139,p,10769
27139,s,28263
27141,a,41178
27141,g,7174
27141,o,13721
27141,p,6933
27141,s,18874
27143,a,5904
27143,g,2453
27143,o,2928
27143,p,1036
27143,s,2819
27145,a,71598
27145,g,17866
27145,o,25494
27145,p,9648
27145,s,25090
27147,a,14993
27147,g,5195
27147,o,6803
27147,p,2683
27147,s,7010
27149,a,4401
27149,g,1593
27149,o,1695
27149,p,619
27149,s,1427
27151,a,3573
27151,g,1978
27151,o,2096
27151,p,529
27151,s,1651
27153,a,9095
27153,g,4250
27153,o,5254
27153,p,1695
27153,s,4545
27155,a,1188
27155,g,949
27155,o,687
27155,p,154
27155,s,622
27157,a,8339
27157,g,3645
27157,o,4655
27157,p,1358
27157,s,3737
27159,a,4900
27159,g,2892
27159,o,2715
27159,p,944
27159,s,2374
27161,a,7636
27161,g,2725
27161,o,3761
27161,p,1212
27161,s,3305
27163,a,101351
27163,g,24062
27163,o,46918
27163,p,15338
27163,s,48015
27165,a,4048
27165,g,2117
27165,o,2212
27165,p,764
27165,s,2030
27167,a,2438
27167,g,1140
27167,o,1401
27167,p,375
27167,s,1209
27169,a,25174
27169,g,6795
27169,o,9448
27169,p,2721
27169,s,7284
27171,a,55045
27171,g,11528
27171,o,19733
27171,p,10764
27171,s,26250
27173,a,3779
27173,g,2052
27173,o,2166
27173,p,641
27173,s,1799
28001,a,12912
28001,g,5164
28001,o,6923
